follower,followed,favcount,defaultimage,lengthUserName,lengthDescName,ratioFollowerFollowed,getReputation,AgeOfAccount,FollowingRate,CountOfTweets,NumberOfTPerDay,AvgLinkCount,AvgRTCount,AvgHTCount,AvgFavCount,AvgDDifference,AvgNOfChars,AvgNOfWords,AvgNOfCapitalization,AvgNOfQuestionMark,AvgNOfExclamationMark,AvgNOfDotMark,AvgMaxWordLength,AvgNOfWhiteSpaces,AvgMeanWordLength,Type
283213,571,3634,false,12,35,495.0,0.997988,63786,4.440049540651554,3777,1.42153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
1490533,1193,8409,false,15,92,1249.0,0.9992,71556,20.830300743473643,32609,10.9389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
2287733,980,235,false,16,151,2334.0,0.999572,49041,46.64939540384576,7224,3.53598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
1662,409,117,false,12,23,4.0,0.802511,65220,0.02548298068077277,7535,2.77328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
2108,1911,6467,false,6,137,1.0,0.524509,68754,0.03066003432527562,6662,2.32612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
125653,1981,18099,false,17,157,63.0,0.984479,70046,1.7938640322074066,6373,2.18403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
1955,2897,3223,false,20,158,0.0,0.402927,63744,0.030669553212851405,9061,3.41152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
4605,255,16031,false,6,114,18.0,0.947531,70625,0.06520353982300885,9010,3.06254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
611,216,691,false,6,24,2.0,0.738815,54176,0.011278056704075605,3263,1.44572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
76,150,1350,false,10,40,0.0,0.336283,45993,0.0016524253690779031,1771,0.924322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
402,472,1381,false,8,108,0.0,0.459954,44844,0.008964409954508964,9168,4.90792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
75111,758,48945,false,8,35,99.0,0.990009,64595,1.1627989782490904,26751,9.94091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
165,204,216,false,10,159,0.0,0.447154,72016,0.002291157520550989,2947,0.982333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
67488,1616,19999,false,12,160,41.0,0.976615,72992,0.9245944761069707,54263,17.8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
3076,1646,14103,false,14,78,1.0,0.651419,40350,0.07623296158612143,15484,9.21118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
1013,1930,6371,false,4,75,0.0,0.344207,57740,0.017544163491513682,62399,25.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
506974,1302,7661,false,11,160,389.0,0.997438,61944,8.184392354384606,13106,5.07788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
412880,1357,86,false,10,110,304.0,0.996724,77589,5.321372875020944,51599,15.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
19148,718,817,false,14,150,26.0,0.963858,37933,0.5047847520628477,3542,2.24177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
84041321,244,2100,false,12,13,344431.0,0.999997,73635,1141.3230257350444,4161,1.35626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
51758350,95,0,false,17,102,544824.0,0.999998,60306,858.2620303120751,2862,1.13933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
12184043,279,24,false,15,135,43670.0,0.999977,53079,229.54545112002864,2495,1.12845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
7783535,15278,147,false,7,3,509.0,0.998041,48174,161.57128326483166,11753,5.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
4093,244,1868,false,19,65,16.0,0.94374,59048,0.06931648828072078,12081,4.91098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
772368,409,1261,false,13,13,1888.0,0.999471,42906,18.00139840581737,12488,6.98825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
2248017,637,41426,false,9,147,3529.0,0.999717,73460,30.601919411924857,7915,2.5866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Human
233,6,1,false,12,0,38.0,0.974895,30990,0.007518554372378187,338506,262.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
413,0,2,false,16,76,413.0,1.0,42793,0.009651111163040684,227274,127.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
553,1027,968,false,16,27,0.0,0.35,35758,0.015465070753397842,5975,4.01276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2231,259,287,false,13,100,8.0,0.895984,26589,0.08390687878445974,5645,5.09937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
807,1004,1451,false,8,62,0.0,0.44561,42624,0.018932995495495496,1665,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1953,350,1,false,16,102,5.0,0.848024,43386,0.04501452081316554,545861,302.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
58,19,78,false,20,69,3.0,0.753247,36893,0.0015721139511560458,1344,0.874431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
18642,1011,117,false,7,25,18.0,0.948557,72865,0.25584299732381804,64333,21.1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
639,677,3,false,9,159,0.0,0.485562,60999,0.010475581566910933,6302,2.48013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192,73,0,false,12,134,2.0,0.724528,71321,0.002692054233675916,858,0.288792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
9260,3512,29279,false,12,127,2.0,0.725024,39716,0.23315540336388357,144000,87.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
925,154,3,false,12,17,6.0,0.857275,60041,0.015406139138255526,5966,2.38545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
70,61,232,false,6,0,1.0,0.534351,33840,0.0020685579196217494,2499,1.77234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
164,3,1,false,5,36,54.0,0.982036,71045,0.002308396086987121,301651,101.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
563,989,419,false,4,88,0.0,0.362758,43702,0.012882705596997848,15869,8.71923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
36,1,0,false,6,4,36.0,0.972973,27218,0.0013226541259460651,159202,140.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
442,949,32338,false,6,0,0.0,0.317757,32565,0.013572854291417165,14828,10.9351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
14,39,2,false,7,12,0.0,0.264151,41271,3.3922124494196895E-4,926,0.538685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
50,262,40,false,5,55,0.0,0.160256,50126,9.974863344372183E-4,1269,0.607759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
135,417,1077,false,8,152,0.0,0.244565,46841,0.002882090476292137,4907,2.51512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
4,10,0,false,10,67,0.0,0.285714,30425,1.314708299096138E-4,309550,244.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
5668,5693,717,false,9,130,0.0,0.4989,69032,0.08210684899756635,308783,107.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
614,1791,0,false,11,84,0.0,0.255301,66424,0.00924364687462363,2447,0.884351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
718,18,21,false,13,94,39.0,0.975543,34262,0.020956161344930245,158074,110.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2897,497,5072,false,13,104,5.0,0.853565,46389,0.06245014982000043,3442,1.78157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
433,455,124,false,8,98,0.0,0.487613,56087,0.00772014905414802,9631,4.12286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1186,1045,0,false,13,42,1.0,0.5316,39067,0.030358102746563597,25165,15.4671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
110,597,2,false,11,0,0.0,0.155587,34300,0.003206997084548105,5186,3.62911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
5,28,2,false,12,0,0.0,0.151515,46891,1.066302702011047E-4,8742,4.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
37,1,1,false,10,40,37.0,0.973684,26644,0.0013886803783215733,284045,255.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
